playlist_id,playlist_owner,playlist,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_confidence,mode_confidence,tempo_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,mood
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,172rW45GEnGoJUuWfm1drt,Your Best American Girl,0.0159,0.36,212184,0.257,0.00512,7,0.226,-9.655,1,0.0315,76.972,4,0.13,0.823,0.72,0.234,0.91,3.86612,196.02866,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,6JdU7eaEl9fPAq0sEVNzGc,say goodbye,0.902,0.71,86749,0.415,0.00236,8,0.149,-9.561,1,0.0908,92.016,4,0.418,0.538,0.574,0.248,0.992,0.27329,82.19864,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,45BmSERHSfZFaLH9oWtA1e,brokenhearted (together),0.0296,0.614,212093,0.622,0,10,0.659,-8.264,1,0.0312,148.959,4,0.539,0.671,0.549,0.077,0.752,0.1624,197.06195,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,2GgxS8bUT5G25QJTsfSv0R,Burn,0.31,0.559,231212,0.777,0,1,0.105,-5.031,1,0.0432,87.016,4,0.329,0.117,0.311,0.153,0.932,0,227.2421,Energetic
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,3pEGNvJWWAfDSuUrQjEpEV,Fool For You,0.832,0.593,194303,0.287,0.000128,2,0.104,-11.496,1,0.0631,149.761,3,0.238,0.706,0.762,0.266,1,0,184.80762,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,076YCyUBs1GlrzAmOsZkFU,the fire in your eyes keeps me warm,0.821,0.83,193171,0.598,0,0,0.0897,-6.312,1,0.0627,122.974,4,0.415,0.586,0.71,0.844,1,0,184.1981,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,1mXuMM6zjPgjL4asbBsgnt,Firework,0.141,0.638,227893,0.832,0,8,0.113,-5.039,1,0.049,124.071,4,0.648,0.14,0.363,0.386,1,0.50336,222.78966,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,0vR2rIVORmgeKiGIgNT0fV,By Your Side (feat. Tom Grennan),0.0514,0.733,189672,0.96,0.00199,7,0.287,-3.597,1,0.0295,124.01,4,0.811,0.32,0.495,0.918,1,0,185.243,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4HzmjPPHHiYwrXPq9Tv1fx,Everybody But Me,0.0698,0.659,184633,0.571,0,1,0.107,-5.654,0,0.0371,122.949,4,0.21,0.595,0.913,0.529,1,0,176.8896,Sad
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,5JeZZtqY0loM9UHQVIChby,Some things Cosmic,0.919,0.214,174867,0.182,0.00465,8,0.113,-13.538,1,0.0368,143.171,4,0.104,0.698,0.636,0.118,1,0,170.29515,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,3C0nOe05EIt1390bVABLyN,On The Floor,0.105,0.73,284867,0.777,0.000478,3,0.0691,-5.194,0,0.0496,130,4,0.575,0.293,0.334,0.772,1,0.09383,280.27066,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,2sTtRPV3Dt97xX4K0MG8Vf,Late Night Thoughts,0.0681,0.805,140000,0.621,0.0000569,5,0.0928,-7.767,0,0.245,84.062,4,0.553,0,0.137,0.846,1,0,130.47293,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2d1MywHy6FwKdzxFuSJnwl,Wrecked,0.148,0.626,244005,0.56,0.0000151,0,0.109,-5.82,0,0.0288,93.989,4,0.229,0.282,0.512,0.356,0.796,0.22893,236.04245,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,0m3DyjpzLPa3LCurw5A9IR,We Are Young,0.208,0.748,184196,0.846,0.00215,1,0.0877,-4.32,0,0.0911,125.965,4,0.465,0.087,0.371,0.806,1,0,179.61215,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),0.129,0.789,235493,0.716,0.0000107,11,0.069,-4.241,0,0.0432,125.906,4,0.611,0.49,0.518,0.957,1,0.20349,228.80363,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,4XJUPTlWg7AqgR5x50GRst,get me high,0.832,0.401,105258,0.344,0,9,0.202,-9.323,0,0.0318,169.474,4,0.623,0.367,0.49,0.083,1,0.33637,101.08807,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,0.932,0.612,213827,0.28,0,0,0.088,-8.648,1,0.0434,72.795,4,0.387,0.516,0.644,0.072,0.558,0.08703,205.43855,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,0YETkmonJ718JRimG5zJOm,2019,0.119,0.876,131381,0.765,0.0000052,9,0.0826,-6.554,0,0.269,115.072,4,0.729,0.231,0.357,0.825,1,0.19714,126.21206,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),0.248,0.658,251627,0.677,0,5,0.368,-6.628,1,0.0393,124.91,4,0.248,0.685,0.491,0.526,0.959,0.13941,244.0243,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,2p9AMtrvMg09VoOiFsyggZ,heartbreak in the worst way,0.121,0.694,155198,0.502,0.0094,2,0.203,-11.62,1,0.128,100.901,4,0.398,0.546,0.764,0.22,0.889,4.87039,149.35075,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,7vRriwrloYVaoAe3a9wJHe,i hate u  i love u (feat. olivia o'brien),0.687,0.492,251034,0.275,0,6,0.101,-13.4,0,0.3,92.6,4,0.18,0.769,0.69,0.17,1,0.24961,240.58195,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4rUTAkOU7OkVGeQuyQCHhF,Sledgehammer,0.0057,0.671,230907,0.777,0.0011,2,0.0783,-4.322,1,0.046,99.98,4,0.289,0.701,0.673,0.196,0.901,0.11034,224.41505,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,56D251hqnHtPSgwSH5a0fl,Spinning (with Charli XCX & The 1975),0.0126,0.716,172559,0.698,0.000087,11,0.0733,-5.644,1,0.0415,119.994,4,0.742,0.868,0.71,0.83,1,0.31914,167.61324,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,2pODLZGdMSgEaSZ5pSGhFu,Lovemark,0.131,0.808,219482,0.331,0,5,0.225,-13.457,1,0.0558,140.028,4,0.337,0.552,0.46,0.696,1,0,203.89442,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),0.0338,0.663,220800,0.861,0,7,0.082,-3.398,0,0.109,119.963,4,0.654,0.577,0.551,0.69,1,0.24381,215.4986,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1BSAmxkrz2H8v5kpTfAT6v,like that,0.183,0.426,185440,0.445,0,6,0.661,-5.776,0,0.169,56.966,4,0.347,0.589,0.666,0.182,0.145,0.28444,180.30875,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,7cELheBXF3jIShGuewCy44,fuckboy,0.373,0.73,157903,0.61,0,8,0.144,-7.784,0,0.238,146.572,4,0.8,0.515,0.509,0.252,0.995,0,157.90335,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,3CC7fyeynJ2RVDUlUDPNXR,Everything About You (feat. your friend polly),0.0718,0.74,178125,0.874,0,6,0.0697,-2.832,1,0.0425,111.973,4,0.447,0.412,0.46,0.854,0.527,0.26671,175.241,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0UkjMIfspaFG1TE0Op75sy,I Wanna Be Dancing,0.0281,0.764,160953,0.793,0.00174,8,0.317,-5.466,1,0.067,123.013,4,0.831,0,0.218,0.814,1,0.06975,157.87247,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1XczdQt6RKNkEQfPqUsi3q,All I Want,0.114,0.189,306600,0.426,0.0885,0,0.058,-9.084,1,0.045,187.281,3,0.159,0.697,0.674,0.007,0.996,1.17261,298.2661,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,0YcJfsr91XXLiSapSQbtJf,problems,0.0096,0.529,168653,0.885,0,11,0.2,-3.854,1,0.109,93.943,4,0.609,0.691,0.605,0.34,1,0.08317,162.29007,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,0.232,0.578,179151,0.786,0.000106,9,0.122,-4.665,1,0.13,105.945,4,0.347,0.495,0.476,0.795,1,0.16889,171.35165,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,7HjAWHKa7PURoZFHgjOA5O,More Than I Can Say,0.000532,0.53,153197,0.807,0.00000275,6,0.496,-5.348,1,0.147,127.991,4,0.263,0.474,0.567,0.876,1,0,150.88907,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4Of7rzpRpV1mWRbhp5rAqG,Bruises,0.946,0.736,220492,0.308,0,4,0.186,-7.83,1,0.0677,111.202,4,0.361,0.125,0.348,0.227,0.884,0.19138,211.53378,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,45tmhPPsG7Y3FzkCVRwPG8,Paralyzed - Acoustic,0.105,0.611,168055,0.471,0,1,0.163,-8.285,1,0.0302,143.868,4,0.256,0.58,0.739,0.277,1,0.53302,152.60735,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,676tQQmFrilCR8L7kxRcGd,Never Love You Again (with Little Big Town & Bryn Christopher),0.0343,0.645,191329,0.786,0.00000357,1,0.139,-5.337,0,0.0554,124.962,4,0.597,0.171,0.406,0.798,1,0.28467,184.84825,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,6qKsaUc35vHfvlmPO0RAoK,Damage Each Other,0.0409,0.527,204286,0.763,0.00000113,1,0.0969,-7.44,1,0.0415,125.997,4,0.372,0.646,0.747,0.75,0.968,2.61224,199.58711,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,5ZSl6gDoV6bPPxzmLeneV9,Rise,0.327,0.687,194408,0.785,0,1,0.203,-4.65,1,0.0333,106.046,4,0.655,0.736,0.781,0.711,1,0,184.81342,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5O6QAX1oI4iktfXP8HAmgi,the way that you see me (feat. Ayleen Valentine),0.708,0.548,182417,0.341,0,0,0.121,-11.667,0,0.397,71.573,4,0.34,0.563,0.669,0.152,1,2.65868,168.57687,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,3dKMVCShHl7cT4IMoxj8x0,Halfway,0.0048,0.614,197197,0.842,0,1,0.0869,-3.502,0,0.0653,145.04,4,0.641,0.015,0.345,0.119,1,0.18567,191.11765,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0JiY190vktuhSGN6aqJdrt,So What,0.000334,0.534,215160,0.87,0,11,0.241,-3.078,0,0.0425,126.019,4,0.462,0.608,0.337,0.665,1,0.37125,212.31166,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,1OfHes9WQdGQSIgNwrqIAw,Young Summer,0.00768,0.642,156729,0.907,0.0000643,2,0.0696,-3.26,0,0.0507,107.06,4,0.357,0.27,0.358,0.508,1,0.2956,152.60735,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,7AfWXAbDZZctOhkHeGn4b3,KILLING ME,0.0739,0.524,170897,0.581,0.0000012,6,0.124,-6.248,1,0.0378,144.844,4,0.163,0.486,0.566,0.058,1,0.41211,170.89656,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,79jX8RM5CgPqDKdGEKNW9K,In My Blood,0.0524,0.628,211600,0.715,0,5,0.119,-7.097,1,0.0541,139.991,4,0.429,0,0.211,0.399,1,0.24952,192.08127,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,2knr7ikPt4l7bk92qS4ZXW,Euphoria,0.079,0.518,214133,0.679,0.0000485,11,0.0588,-5.406,0,0.0355,132.146,4,0.106,0,0.191,0.319,0.375,2.44971,209.6704,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,0wWLslIv6RWFXr4b10dfxu,Pisces,0.154,0.725,139000,0.588,0,7,0.3,-7.648,1,0.0987,89.947,4,0.558,0.285,0.427,0.268,1,0,139,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,0qLCGr3tEqsvk5FfHU2XqV,Tears For Later,0.0246,0.633,166737,0.866,0.001,1,0.0904,-3.694,1,0.149,95.059,4,0.161,0.052,0.358,0.621,0.959,0,160.87946,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,5oRAL1SuCwcdDx6IwK54kL,Routine,0.748,0.641,195520,0.249,0,4,0.316,-13.669,1,0.0733,85.998,4,0.109,0.122,0.366,0.237,1,0.06376,182.65977,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,0.296,0.674,178480,0.881,0.00000301,9,0.0793,-2.853,1,0.147,98.994,4,0.234,0.56,0.494,0.713,1,0.12404,174.36444,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,6anqdTarC0O3k4MZfaSOnz,picture us,0.0902,0.724,164129,0.589,0,7,0.128,-8.07,1,0.0704,155.044,4,0.628,0.596,0.64,0.546,1,0,160.29897,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,67khZBWjxlHg85xcwdySjS,I Got A Feeling,0.0238,0.6,144136,0.845,0,2,0.434,-3.695,0,0.042,125.027,4,0.378,0,0.052,0.75,0.846,0.09283,138.38512,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2mD8ODdKo0y165EtmfAHqN,Gone,0.585,0.781,155701,0.591,0,0,0.0907,-5.989,0,0.0417,93.075,4,0.632,0.726,0.724,0.401,1,0,151.35927,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,0.00681,0.826,187133,0.612,0,1,0.0889,-3.891,1,0.0982,120.057,4,0.756,0.171,0.467,0.869,1,0.39238,180.3668,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,4UyHP4eJhGOIu9xLHDby95,Love Letter,0.0239,0.689,172308,0.592,0,2,0.389,-7.523,1,0.0638,155.958,4,0.332,0.639,0.638,0.235,1,0,158.42395,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,0.0038,0.532,247427,0.783,0.0012,2,0.161,-5.697,1,0.0523,124.08,4,0.643,0.375,0.556,0.805,0.81,0.99896,240.35556,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,5dQfHH55X0f2nfu9HvvRtz,Latest Ghost - Piano Version,0.632,0.408,171439,0.247,0,3,0.0857,-11.063,1,0.0328,90.845,3,0.194,0.459,0.52,0.031,0.49,4.21442,158.67355,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,60n8BhJ1FWhKbhYOF0LzQr,Dreaming (feat. SMBDY),0.00608,0.674,169320,0.885,0,5,0.274,-4.595,1,0.0365,125.006,4,0.716,0.54,0.444,0.729,1,0,160.1132,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,6rmlfJjZ2kmMIjKFtOQWjZ,They Distort My Reality,0.113,0.659,185577,0.462,0,5,0.115,-11.42,1,0.11,155.877,4,0.423,0.515,0.49,0.161,0.987,0,170.96272,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,3XojqFisTYTQm2p7HK5p4P,Misery,0.000307,0.703,216200,0.811,0,4,0.199,-4.873,0,0.0423,102.979,4,0.711,0.453,0.399,0.881,1,0,195.62231,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1iZYLv8EeDqHogB1i6Y1Wl,The Kindest Thing,0.606,0.599,232814,0.527,0,6,0.104,-6.938,0,0.0465,93.09,4,0.329,0,0.255,0.466,0.98,0,219.8117,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,4Q6b6mAjV9cEECioJ9thlE,No Regrets,0.063,0.703,133714,0.901,0,2,0.0618,-2.303,1,0.0384,105.059,4,0.876,0.19,0.393,0.863,1,0,133.71428,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,2mM2XCzLaXtiKbqfFqtZOh,PRIMADONA,0.0144,0.819,114201,0.699,0,8,0.375,-7.291,0,0.0469,96.049,4,0.478,0.63,0.487,0.528,1,0.22635,108.84934,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,2ekn2ttSfGqwhhate0LSR0,New Rules,0.00261,0.762,209320,0.7,0.0000156,9,0.153,-6.021,0,0.0694,116.073,4,0.608,0.584,0.52,0.6,1,0.22,205.10185,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,5tIJb0C5rIbiDijHl41byE,Photograph,0.607,0.614,258987,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201,0.341,0.423,0.36,1,0.17052,251.9307,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,0.00617,0.545,267867,0.675,0.00197,6,0.209,-6.474,1,0.0279,124.97,4,0.162,0.55,0.627,0.756,1,0,260.8588,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,0ImCrvyDR2Twf44Ugyv5Kj,NAPLES,0.128,0.665,140217,0.63,0,6,0.295,-6.215,0,0.0332,92.039,4,0.178,0.154,0.342,0,1,0,131.50041,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,38i0XKHKLg72RTn3i6TmeP,No Eyes On Me - Sondr Remix,0.00309,0.59,172315,0.94,0.0000682,0,0.332,-5.593,1,0.0456,121.02,4,0.352,0.438,0.502,0.882,1,0,166.78313,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),0.289,0.46,220396,0.8,0.00000616,1,0.121,-3.584,1,0.05,102.46,4,0.553,0.554,0.712,0.498,0.985,0,211.27255,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1XZG6gPL5pKw7MLRXCK1yX,Swollen (feat. Julia Gargano),0.837,0.447,230917,0.376,0.000222,10,0.116,-9.262,1,0.0316,140.757,4,0.219,0.458,0.54,0.242,1,0.21474,220.64761,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,4LMlIX9Y8qziRafzW30mGc,you never meant it,0.307,0.792,117692,0.551,0,7,0.101,-5.769,1,0.037,103.967,4,0.45,0.409,0.426,0.269,1,0,113.96934,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,3By9IFm4E2BvKQygT04O8g,So What (feat. A R I Z O N A),0.3,0.799,177476,0.791,0.00089,2,0.104,-5.173,1,0.109,119.993,4,0.651,0.267,0.438,0.751,1,0.33084,173.64462,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,7vS3Y0IKjde7Xg85LWIEdP,Problem,0.0192,0.66,193920,0.805,0.00000883,1,0.159,-5.352,0,0.153,103.008,4,0.625,0.224,0.333,0.487,1,0.49905,189.64317,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,4bKzBGu49VxduB5Bb9Ce3i,Save Your Prayers,0.0172,0.384,193986,0.695,0,9,0.0895,-5.313,1,0.127,91.002,4,0.354,0.18,0.324,0.235,1,0,187.86104,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4ptDJbJl35d7gQfeNteBwp,Solo,0.749,0.489,198713,0.314,0,7,0.113,-9.245,0,0.0331,124.234,4,0.607,0.608,0.658,0.301,1,0,192.5863,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,466s1BacUmiRdR3ISvNjyx,Bang Bang,0.283,0.703,199320,0.747,0,0,0.396,-4.446,0,0.0895,149.974,4,0.7,0.586,0.44,0.255,0.523,2.13624,195.22177,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,3qcse1HvDQ1vGQo6Egtkom,New Love (feat. Ellie Goulding),0.0547,0.786,190680,0.732,0.00000247,7,0.342,-6.664,1,0.0421,123.982,4,0.631,0.409,0.502,0.949,1,2.03175,185.55646,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,3uVPLtkmDu8pDkYEAVqbgS,Real Shit (with benny blanco),0.605,0.703,183783,0.703,0,1,0.12,-4.672,1,0.133,76.017,4,0.697,0.659,0.63,0.164,0.919,0.20893,168.27501,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,7AQZiIh2HMDwqGm9AQy96k,Island,0.897,0.326,135485,0.445,0.00631,7,0.101,-9.797,0,0.0905,179.677,4,0.389,0.458,0.604,0.002,1,0,126.53134,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,3LUWWox8YYykohBbHUrrxd,We R Who We R,0.00987,0.736,204760,0.817,0.00167,8,0.117,-4.9,1,0.0407,119.95,4,0.653,0.435,0.519,0.74,0.5,0.17415,204.76,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,6D9pncRlZZoq4oc1tzAC1y,Silver Lining,0.0451,0.633,177746,0.844,0,5,0.097,-3.815,0,0.0461,125.032,4,0.637,0.416,0.524,0.805,1,0,167.18948,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,7JFZKgwyExo2v2CEsuhiSW,Over Me,0.577,0.653,180016,0.544,0,10,0.12,-8.665,1,0.0975,159.983,4,0.339,0.521,0.519,0.076,1,0,180.01628,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2w8C5MDcyUkUvbpQsfuGoN,Latch,0.677,0.609,178125,0.501,0.000861,8,0.0943,-6.708,1,0.028,103.977,4,0.279,0.614,0.755,0.535,1,0.26703,169.68562,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),0.406,0.72,251088,0.763,0,9,0.18,-4.068,0,0.0523,101.965,4,0.742,0.396,0.525,0.46,1,0,245.78322,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,0RVudXMqEsrv3SXHia5Y8X,Fall Apart,0.0155,0.522,158462,0.818,0,7,0.108,-5.102,0,0.0599,156.032,4,0.507,0.597,0.61,0.364,1,2.75156,154.63329,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2CK74bmcRamAsB7DUBR4aJ,When I'm Right,0.0521,0.751,164151,0.784,0.0000264,8,0.0629,-4.964,1,0.138,106.069,4,0.533,0.426,0.494,0.753,1,0,161.87212,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,0.0647,0.647,219200,0.8,0,7,0.334,-5.384,1,0.165,160.078,4,0.942,0.814,0.759,0.257,0.974,0.27333,211.71375,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4TZdeM7zelZGz6JPrXSEZ1,Moonlight,0.42,0.633,202360,0.412,0.00000357,9,0.048,-7.339,1,0.0284,102.215,3,0.214,0.556,0.552,0.108,0.799,0.36145,196.42921,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,0ff3846wYbdNnwW3y8b4vH,I Need U (Remix),0.59,0.661,141176,0.409,0.000929,1,0.268,-12.402,0,0.204,85.081,4,0.128,0.309,0.491,0.474,1,2.3278,133.87465,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4q8PHoRsPUB52LFylX8Ulz,More Than You Know,0.0323,0.645,203000,0.741,0,5,0.29,-4.989,0,0.0339,123.07,4,0.534,0.016,0.318,0.825,1,0,197.88045,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,5FDdviWQzhw7NWH2TiDl9d,Closer (feat. Lilly Ahlberg),0.449,0.7,169901,0.782,0,3,0.143,-4.631,1,0.0542,124.969,4,0.68,0.454,0.523,0.637,0.997,0.25111,161.6283,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,3gQOsy9X4czsQs7DTyzbuU,How To Lose a Girl,0.553,0.7,210375,0.454,0.0022,7,0.121,-10.39,0,0.0388,80.011,3,0.34,0.731,0.706,0.079,0.984,0.37147,198.89633,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,78oZ26xvmtCfarveRXs3dq,Big (feat. Gunna),0.0659,0.779,156781,0.845,0.00000116,7,0.0641,-3.446,1,0.0356,111.995,4,0.615,1,0.808,0.935,1,0.14014,151.66113,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,6DIuYHUgyenHApecvZmVXo,Wait On Me,0.275,0.692,190452,0.61,0,11,0.129,-5.874,0,0.172,155.162,4,0.563,0.651,0.67,0.028,0.996,0,185.07465,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,6tBQwbubOllLrJgkh3utw2,Take Me Back,0.0681,0.713,189574,0.809,0.000414,0,0.087,-4.695,0,0.195,120.166,4,0.398,0.551,0.663,0.401,0.994,0,181.6439,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,0.64,0.681,201000,0.372,0,5,0.169,-8.237,1,0.0432,91.873,4,0.476,0.488,0.425,0.174,0.95,0,198.76862,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,3H7ihDc1dqLriiWXwsc2po,Breaking Me,0.223,0.789,166794,0.72,0,8,0.129,-5.652,0,0.218,122.031,4,0.664,0.912,0.738,0.469,1,0.20204,160.566,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,691ppEeFywjs37hPT5RIYx,WICKED,0.0164,0.665,153652,0.81,0,5,0.336,-5.963,0,0.0453,152.047,4,0.535,0.437,0.543,0.534,0.918,0.08127,144.83447,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,30XU4suKzCeoCK9YFzdufg,Born This Way,0.00327,0.587,260253,0.828,0,11,0.331,-5.108,1,0.161,123.907,4,0.494,0.539,0.397,0.79,0.988,0.1917,252.54604,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4cPsK6f8ErDfqVNwJkSiKq,Feel Like Home,0.576,0.478,199520,0.566,0.000142,7,0.448,-10.526,1,0.0396,75.918,4,0.413,0.395,0.502,0.026,1,0,182.13152,Sad
